"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106583516",145.658990765263,-1.4021334116505,0.675855317935579,-2.07460587264943,0.0380230773873732,0.267252548972825
"LOC106583507",189.700751070129,-0.417452717049484,0.326449563671798,-1.27876635016482,0.200979346840489,0.603991963577566
"LOC106583523",369.225064717657,-0.329958623497959,0.251685385198504,-1.3109963585598,0.189858993875784,0.58895764216417
"LOC106583530",252.543897915832,0.268989883378889,0.388490687351327,0.692397249501199,0.488687892652099,0.833504518072338
"LOC106583543",159.410693118256,0.593591940481898,0.403028165237663,1.47282992029071,0.14079690235279,0.51659254102804
"LOC106583575",0.673356346635227,0.422441857612202,6.37190991044773,0.0662975251611049,0.947140953527218,NA
"LOC106583584",6.0985995268438,3.81597380014304,1.97693020351621,1.93025216234537,0.0535756012186607,0.321844216500634
"LOC106583590",40.4280518405423,0.535153103837253,0.720784676195435,0.742459047079062,0.45780925552479,0.815878520857087
"LOC106583607",414.890871787432,-1.37561278158754,0.36331969116422,-3.78623238718366,0.000152948647098332,0.00637356350793439
"ct054",107.268865636706,-3.71959642987699,0.96671154887355,-3.84767972846834,0.000119241794874193,0.00531042530214912
"macf1b",171.282858365736,0.989653789557624,0.389566939682206,2.54039470178077,0.0110727430200416,0.128048237782644
"LOC106583734",10.3460565668164,-0.296200469960619,1.47498739736749,-0.200815593739491,0.840842769267298,0.964162120283917
"plecb",14802.5420424393,0.148568667539602,0.132995132067885,1.11709853758984,0.263952195730137,0.670929279137926
"LOC106583742",10.5005775069366,0.552107010213742,1.11394950806908,0.495630193482255,0.62015534619262,0.895980741321562
"eif3ea",1185.45382425552,0.187469577279735,0.314254896102488,0.596552606195819,0.550806121573723,0.864018382202776
"LOC106583752",172.845282976468,-0.346377015781504,0.298639173038975,-1.15985124207499,0.246109377042974,0.653406903600171
"tmm74",0.786688738323221,0.839493482083154,4.98570669337372,0.168380037918975,0.866284311320835,NA
"LOC106583759",0.226188959075211,-2.70110410762926,8.82963091662046,-0.305913591761218,0.759670437030278,NA
"LOC106583768",183.403810707664,-0.0997501845272802,0.549967690029523,-0.18137462679294,0.856073533450315,0.967640140977357
"LOC106583774",57.3064938946436,0.0336988886048486,0.568789965615175,0.0592466299372942,0.952755669526964,0.990801779642834
"LOC106583782",1.98992714956397,-2.00885981080347,3.6547484752336,-0.549657472851144,0.582554330864952,NA
"LOC106583820",145.458542049737,-0.19007820235677,0.325545700205386,-0.583875634778314,0.559303986978898,0.868729135167
"LOC106583830",114.616590881459,0.122636593531741,0.43210885586578,0.283809488898403,0.776556382327696,0.947315693156173
"LOC100194712",311.538210253629,-1.79575433474136,0.480058212726522,-3.74070120484402,0.000183507574399493,0.00732696431969079
"LOC123729566",0.555316812879634,1.77596670698342,5.4632800768557,0.325073340923342,0.745125565035237,NA
"LOC106583857",3675.60382037001,-0.760469294147375,0.356218528838685,-2.13483924215452,0.0327741436308675,0.24493791036765
"LOC106583864",889.733602427854,0.100684334633003,0.230850164983491,0.436145820559424,0.662730934314999,0.9112058911685
"tpbg",160.357344524646,0.503456790427257,0.273788920965668,1.83885012093089,0.0659372339122921,0.358821574449106
"LOC106583909",54.2674596374226,0.542259770629564,0.506323744763866,1.07097440370381,0.284180938876749,0.689051348183365
"dop1a",275.839470107005,-0.15898474677592,0.329156860436274,-0.483006025045924,0.62909145821196,0.899138167036944
"LOC106583925",56.9320766342699,-1.02991671957285,0.547963423397431,-1.87953552298665,0.0601714078065804,0.34233626385765
"prss35",952.285874060858,-1.30974402020015,0.418296356512009,-3.13113896358441,0.00174129743447829,0.0367029053427767
"me1",257.233873574592,-2.82507026889572,0.426422922087335,-6.62504317325868,3.47146702761593e-11,8.38123981669654e-08
"LOC106581760",0.13583767708276,0.36653075650218,8.8193500366568,0.0415598377407325,0.966849590400824,NA
"LOC106583962",10.5892365988133,0.500224830539822,1.50537945122695,0.332291522999146,0.739669140263497,0.936246013919875
"prdm13",0,NA,NA,NA,NA,NA
"LOC106583978",0.354532678281239,0.574488624450112,8.81396371611776,0.0651793725222135,0.948031184542324,NA
"tstd3",55.6009251009572,-0.122377638182514,0.534766255830881,-0.228843231688903,0.818990764212863,0.958851799474239
"LOC106583983",191.875892254164,0.224923924626453,0.321904186524929,0.698729417142992,0.484721146194408,0.832452886505546
"LOC106584003",516.14115123828,0.543006022752356,0.34647054506258,1.56725017606988,0.11705622633437,0.473422180893157
"coq3",164.553508335431,-1.26827480524931,0.426620394785254,-2.97284147863517,0.0029505679509343,0.0534582161385168
"LOC106584034",18.9329896162634,0.355841534038683,0.838079856251916,0.424591441238174,0.671134533284946,0.914264132931742
"LOC106584038",155.783635078611,-0.430502472922849,0.457754345352124,-0.940466163334152,0.346978498040137,0.741440808582092
"pou3f2b",3.52196325270638,4.67336112326709,2.23317521304267,2.09269791997185,0.036376129063027,NA
"LOC106581764",1.5130234690963,-2.4529196885345,3.40694488404631,-0.719976334228588,0.471539566757761,NA
"mms22l",101.943345600031,0.391875824157824,0.518695845129742,0.755502146079084,0.449947745131777,0.811360634270453
"LOC106584066",72.9495444130856,0.355233095998896,0.450649835461433,0.788268558081605,0.430539634867834,0.798379555923113
"LOC106584073",49.7640948035717,0.611994264708374,0.624914699125668,0.979324483108861,0.327419676986282,0.726143816569441
"LOC106584080",435.402316937433,-0.0315259473065085,0.272242390954413,-0.115801022742955,0.907810239938368,0.981030018828686
"LOC106584098",19.7744242795588,-0.44508419007979,0.96628914833609,-0.46061180635859,0.645077139592279,0.904110512188444
"cnih4",107.132911421307,-0.265945493214134,0.451012695970825,-0.589662986408119,0.555416614775962,0.866999954879988
"LOC106584119",597.228022301962,-0.273608984513593,0.230672904358378,-1.18613404237764,0.235569368630856,0.642903635226065
"LOC106584132",190.595466259681,-0.857868234389398,0.329533690564029,-2.60327929724294,0.00923366971976636,0.113285097130426
"LOC106584151",153.1126123178,0.0827749474723749,0.295044974199675,0.280550271011755,0.779055362586522,0.948271529313238
"lyplal1",162.508173455517,-0.289362671213871,0.350615482009629,-0.825299184038668,0.409201754974055,0.785221616072928
"LOC106584161",229.973059515601,-0.540219673853859,0.408021720996598,-1.32399734145125,0.185503927654238,0.582515103829292
"LOC123729605",0.0815360177719184,-1.22841800677844,8.83230091769516,-0.139082445019208,0.889385000236956,NA
"LOC123740016",9.53799714425271,1.99500475605116,2.04452950289533,0.975776946835919,0.329175011208567,0.727650579905422
"LOC106584165",40.3035695536566,-0.181914343372756,0.591262997623106,-0.307670772742514,0.758332861567419,0.940719056770756
"LOC123739253",2.67202884903185,-7.98340256308802,2.97483593519114,-2.68364465705403,0.00728244628692645,NA
"LOC106584182",553.042711712511,-2.06593436160534,0.63984242125134,-3.22881742908667,0.00124303222849506,0.0289542189016655
"LOC106584189",197.088093805889,0.33693340030865,0.317373681359382,1.06162993372824,0.288403719008603,0.692243234773041
"cited4b",79.0001266050384,-0.448614617795959,0.464123507728211,-0.966584562785529,0.333751754798575,0.730225474862254
"LOC106584238",10.7959510132327,0.0392947015446181,1.0665195416516,0.0368438645613251,0.970609498912256,0.993604231424614
"ctps1b",482.428904331779,-0.509466854048769,0.246771986502382,-2.06452467020138,0.0389679972935495,0.270900436026912
