"","value.var"
"LOC106580141",-0.0264332952745391
"tppp3",-0.026323777094965
"LOC106601418",0.0263234128991335
"LOC106588749",-0.0262638686443315
"LOC106567541",-0.0262067902522587
"LOC106584712",-0.0261952354168589
"LOC123743588",0.0261489347318266
"LOC106581618",-0.0261197784905797
"LOC106564956",0.0261034682603176
"LOC106562333",0.0260682841991599
"LOC123727582",0.0260304205272234
"LOC106592726",0.0260296595569224
"LOC106570042",-0.0259668448692369
"ndufs4",0.025966323313466
"LOC123744634",0.0259476720603737
"LOC106603145",0.0259388207061018
"LOC106612490",0.0258971887327489
"LOC106608999",-0.0258931329144269
"ier2",0.0258757748731716
"LOC106612830",0.0258736552431058
"mt",0.025830220457724
"LOC106564356",0.025826463190424
"bgnb",-0.0257961029941301
"LOC106607943",-0.0257822836482993
"LOC123723655",0.0257801270839718
"LOC106582459",0.0257790693235204
"LOC106608345",-0.0257359988123675
"ccr9a",0.0257328583199224
"LOC106563787",0.0257315188216519
"LOC106570132",0.0257255420631498
"LOC106606878",0.0256611414493417
"LOC106586483",0.0256046484995217
"LOC123727929",0.025574777655665
"LOC106608460",-0.0255719476079098
"LOC106580929",0.0255297845162441
"LOC123727806",0.0255075658678331
"LOC106566598",0.0255022321773535
"ly6d",0.0254750430119476
"LOC106613255",-0.0254511708961598
"snrpe",0.0254429292938293
"sult6b1",0.0254230576294682
"LOC123729064",0.0254229436792099
"LOC106601351",0.0254194579659258
"LOC106582581",0.0254163162176273
"tacd2",0.025375390213919
"LOC106567101",0.0253310716500527
"LOC106570612",-0.0253242052704822
"LOC106583344",0.0253128369421192
"LOC106602224",-0.0252861116699255
"LOC106563565",0.0252204388232305
"LOC106571661",0.0251997033666925
"s38a3",-0.02519902855857
"LOC106578605",0.0251965152286243
"LOC123738967",0.0251609798839494
"LOC106611710",0.0251090346437431
"LOC123726783",0.0250971349332775
"LOC100196698",0.0250964174901208
"LOC123727588",0.0250901546076744
"LOC100195537",0.0250859839998831
"LOC106561484",-0.0250822663124928
"epor",0.0250456545787534
"LOC106564830",0.0249914657107248
"LOC106603096",0.0249551592946958
"pmm2",-0.0249342035924775
"LOC106562731",-0.0249206251390984
"LOC106577399",0.0248853514503184
"ndufc1",0.0248842196577672
"LOC106584779",0.0248807449993427
"LOC106564240",-0.0248428344586654
"LOC123726273",0.0248393307747074
"LOC106575940",0.0248240546146233
"LOC106585451",0.024822722605007
"LOC106561622",0.024748282392452
"LOC106587793",0.024728919798323
"LOC106572749",-0.0247238897384431
"LOC106579127",0.0246712225528886
"LOC106603475",0.0246458716224906
"ndka",0.0246288139820111
"LOC123728854",0.0246229489330196
"LOC106572604",-0.0246052797795311
"csf3r",0.0245021731298957
"LOC123743055",0.0244874398085355
"LOC106611361",-0.0244746298106161
"aamdc",0.0244669546538623
"LOC101448011",0.0244530072271253
"LOC106596819",0.0244442094605215
"thbs4a",0.0244355137797087
"LOC123727355",-0.024313531469854
"LOC106562827",0.024308959435361
"ctgf",0.0242773802332809
"LOC106571978",0.0242698504339681
"atp5if1b",0.0242594102893387
"LOC106569355",0.0242338830375777
"LOC106565406",0.0242201543333857
