"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"im:7136021",42.3320896334738,-0.340268258479895,0.59940812067703,-0.567673754729186,0.570256515821904,0.737087838845264
"mdga2a",144.961019374185,-0.287923746692611,0.347799300196693,-0.827844525649648,0.407758554908848,0.602689234973216
"LOC123726802",0.477824699864945,-2.21977968664917,7.51647340171097,-0.295321963907154,0.767747939587367,NA
"lrr1",78.4788278279133,-0.0222080167437892,0.385244004356877,-0.0576466252365513,0.954030109829872,0.977199993196
"dnaaf2",34.6929867073455,0.386011331837728,0.765658342573643,0.504156110335336,0.614151679728773,0.76941025426873
"LOC106611027",54.9574267291209,0.349759390580533,0.591387634662346,0.591421548372801,0.554238005824724,0.724471416025742
"pole2",59.8420478435236,1.49683564193928,0.581773327428321,2.57288461221815,0.0100854826205195,0.0430513373444109
"klhdc2",161.554645070382,-0.810491619591115,0.312893488667434,-2.59031155631546,0.00958891047026582,0.0414061234937269
"LOC106611066",121.831869145254,0.567363508511819,0.421044617275205,1.34751398125813,0.177814753605611,0.351268642350291
"LOC106611292",174.870991540846,0.0712316529894502,0.290634068401133,0.245090513239956,0.806386348292928,0.893498061684799
"LOC106611540",19.696089954333,1.56157308972843,0.973531368823809,1.60402955645392,0.108707537785282,0.250023054432378
"dync1h1",11797.1664105204,0.30315081677639,0.27520177004666,1.10155838287302,0.270653709604882,0.46499887919909
"LOC123726815",2.32810909045473,4.54940190146331,2.30273029848066,1.97565555309061,0.0481938021427132,0.140393777601283
"LOC123726817",0.987204171472584,1.87209472453906,3.51941538263119,0.531933438086936,0.594772097068751,NA
"LOC123726818",0.730451734143568,-2.87021656389197,4.91357536548021,-0.584140132266285,0.5591260360565,NA
"LOC123726825",2.06906275955143,3.43626684281526,2.48624906369198,1.38210885345193,0.166938280457397,0.336722968164556
"ppp2r5ca",852.240303927363,-0.2229109191814,0.15102945667696,-1.47594332977168,0.139959106161665,0.298095098531109
"LOC106611653",145.125631838246,2.92809155790828,0.47160368529269,6.20879702432992,5.33917304077507e-10,1.66565896053737e-08
"dlk1",7.89727907390998,1.42180805370012,1.25876468657864,1.12952648645129,0.258675802788562,0.451162981529319
"LOC106611855",0.385550724986177,0,6.75031090483004,0,1,NA
"LOC106612204",178.454065703797,-0.974836071966383,0.481454472518983,-2.02477311482021,0.0428906669448214,0.129030117699377
"slc25a47b",65.245708520427,-3.03972539492208,0.56260157099213,-5.40298063789908,6.55425369905937e-08,1.38071773285133e-06
"LOC106560243",556.255654690646,-1.41934613685482,0.293104817181569,-4.84245243903851,1.28246338666725e-06,2.03146177078749e-05
"LOC123741482",1.58587596135219,1.09261742535507,2.76219738560137,0.39556095123781,0.692428948694939,NA
"LOC106613427",31.1913981748317,0.28754723151073,0.6580126599611,0.436993463815315,0.662116088237893,0.803304870227627
"LOC106613993",346.133997928753,-0.218772617145157,0.290702187840559,-0.752566118508703,0.451710684051605,0.641859192511422
"LOC106613317",1.04263819060166,-2.86889641037363,4.61983369597515,-0.620995602693024,0.53460251643197,NA
"LOC106613138",56.7289119461705,-6.50714920460822,0.714429846807318,-9.10817098933886,8.37824409066938e-20,1.22286456963384e-17
"nipal3",243.215072627015,0.48711642284785,0.22947372845815,2.12275464438051,0.033774417323582,0.10841983247036
